last milk,AI bull no ISR,last SCC,AI type,not for AI,exp. Calving,at milk,preg,lact no,status,barach,group,group name,cull date,enter way,breed,MGS,sex,cow name,tag color,no.tag plasic,no tag ,burn no,government no,sire,se number,computer no,cow no,computer mom,avg milk last 10 days,avg milkig time in last 10 days,brd milk kg,brd fat kg,brd prot kg,brd fat pre,brd prot pre,brd SCC,brd ECM,udder,ati,legs,brd milk mom,brd fat kg mom,brd prot mom,brd fat pre mom,brd prot pre mom,brd SCC mom,brd ecm mom,brd tpi mom,brd udder mom,brd legs mom,brd milk sire,brd fat kg sire,brd prot kg sire,brd fat pre sire,brd prot pre sire,brd SCC sire,brd ecm sire,brd tpi sire,brd udder sire,brd legs sire,brd dau fertilty,brd still birth,brd calvig easy,birth date,exit way,exit erson,exiy weight,price per kg,exit price,bayer,calving date,dry date,last dhi date,no dhi ater calving,pl milk kg,last AI date,pl Fat kg,pl prot kg,pl kaktuz_miz,adjust milk kg,adjust fat kg,adjust prot kg,mom se,mom name,DMI,days in preg,bayer name,byaer farm nmae,days after AI,days till next calving,days till dry,enter whight,wining wheight,growth rate,growth rate total,days after dry,BCS date after calvig ,total wight,BCS pick milk date,BCS pick milk,BCS dry date,BCS dry,BCS half dry date,BCS half dry,avg milk,avg ecm,wested days AI,open days,rest days,SCC calc1,ECM total at lact,ecm according the heard,no of milking by day,last DHI date,last heating date,last abortion,adjust ecm,edjust ecm prev lact,adjust prot kg prev lact,adjust milk prev lact,adjust fat kg prev lact,DIM prev lact,mate 1,inseminator name,highet,exp milk kg 305,exp fat kg 305,exp ecm 305,exp prot kg ,match bull,exp exm 305 ?,age by month,adjust ecm,feed lot,days till dry,rep,AI time,fat pre DHI,prot pre DHI,supply,pl prot pre,efect preg date,pl milk,highet date,last calving days in dry,for cull,pl fat pre,preg,PGS,date molk day,last calvig date,fat/prot,last milk1,?,last whight,last wheight date,enter date,enter last date,days in last group,?,last se,birth month,whight1,whight2,whight3,whight4,whight5,whight6,whight7,whight8,whight rate 1,whight rate 2,whight rate 3,whight rate 4,whight rate 5,whight rate 6,whight rate 7,whight rate 8,whight date 1,whight date 2,whight date 3,whight date 4,whight date 5,whight date 6,whight date 7,whight date 8,date pick milk,kg at pick,bying price,?,last vet ,last vet diagnosis,sorting,vac date ,vac drug,last gov no,age in 1 lact,persistence 1,persistence 1,no live bull,live bulld fate,colestrom value1,colestrom value2,refractometers value,remark,last AI date
,,,,0,,1,0,5,0,3,93,חולבות*,04/01/2005,1,1,3123,2,,,,,854,,3235,854,221697081,854,47697081,20.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/10/1997,4,62,,,,1,18/12/2004,,,0,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,86.2,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,18/12/2004,,,,,,,,,,,23/10/1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
25.7,7131,149,2,1,,1,0,3,0,3,93,חולבות*,23/12/2003,1,1,3258,2,,,,,874,,3304,874,241697081,874,151697081,17.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/1998,4,24,,,,1,21/01/2003,,16/12/2003,11,12541.7,3,412,401.5,0,11418.8,365.6,361.6,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,12135,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,11731,66.2,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,21/01/2003,,,,,,,,,,,14/06/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,31/10/2003
28.1,,396,,1,,1,0,6,0,3,1,חולבות,15/07/2007,1,1,3259,2,,,,,875,,3258,875,242697081,875,152697081,13.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/07/1998,4,64,,,,1,18/04/2006,,25/06/2007,14,16774.5,0,590.6,511.8,0,12714.7,450.9,372.3,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,16162,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,11966,108,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,18/04/2006,,,,,,,,,,,09/07/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
35.7,,135,,1,,1,0,2,0,3,93,חולבות*,03/01/2002,1,1,2340,2,,,,,876,,3274,876,243697081,876,83697081,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/07/1998,4,61,,,,0,12/09/2001,,08/12/2001,4,3429.4,0,97.2,95,0,9577.8,270.1,275.8,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,2915,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,8523,41.4,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,12/09/2001,,,,,,,,,,,21/07/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,1,0,1,0,3,94,מבכירות*,31/07/2000,1,1,2335,2,,,,,877,,3724,877,244697081,877,99697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/1998,4,30,,,,0,28/07/2000,,,0,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,24.1,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,28/07/2000,,,,,,,,,,,26/07/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
51.4,,1434,,0,,1,0,3,0,3,93,חולבות*,01/01/2003,1,1,,2,,,,,878,,3304,878,245697081,878,154697081,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/07/1998,4,62,,,,1,13/09/2002,,17/12/2002,4,5137.1,0,173.1,153.4,0,12550.9,388.9,372.2,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,4818,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,11835,53,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,13/09/2002,,,,,,,,,,,29/07/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,0,0,2,92,עגלות*,09/08/1998,1,1,2278,2,,,,,879,,3369,879,246697081,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/08/1998,3,53,,,,9999999,04/08/1998,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0.2,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,,,,,,,,,,,,04/08/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,1,0,4,0,3,93,חולבות*,13/04/2004,1,1,2357,2,,,,,891,,3304,891,258697081,891,46697081,16.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/1998,4,62,,,,1,10/04/2004,,,0,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,67.1,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,10/04/2004,,,,,,,,,,,06/09/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,1,0,3,0,3,93,חולבות*,30/09/2002,1,1,3080,2,,,,,892,,3689,892,259697081,892,67697081,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/09/1998,4,30,,,,0,27/09/2002,,,0,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,48.7,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,27/09/2002,,,,,,,,,,,07/09/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
31.8,,694,,0,,1,0,3,0,3,93,חולבות*,07/02/2003,1,1,3106,2,,,,,893,,3304,893,260697081,893,165697081,17.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/09/1998,4,99,,,,1,16/11/2002,,12/01/2003,2,2781.1,0,106.8,101.4,0,8143.3,285.9,285.9,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,3052,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,9354,52.9,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,16/11/2002,,,,,,,,,,,09/09/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
22.2,4937,794,2,0,,1,0,4,0,3,93,חולבות*,05/07/2004,1,1,5180,2,,,,,894,,3274,894,261697081,894,164697081,9.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/1998,4,30,,,,1,18/01/2004,,13/06/2004,5,7408.4,1,252.7,226,0,10427.2,358,320.7,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,7061,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,10586,69.6,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,18/01/2004,,,,,,,,,,,13/09/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,07/05/2004
30.5,,2689,,1,,1,0,5,0,3,93,חולבות*,23/12/2005,1,1,3208,2,,,,,915,,3274,915,282697081,915,187697081,16.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/02/1999,4,61,,,,1,29/05/2005,,22/12/2005,7,7151.4,0,270.1,208.1,0,10070.9,378.6,306.1,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,6886,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,9865,82.4,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,29/05/2005,,,,,,,,,,,04/02/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,1,0,3,0,3,93,חולבות*,19/05/2003,1,1,5181,2,,,,,916,,3258,916,283697081,916,176697081,3.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/02/1999,4,99,,,,1,14/05/2003,,,0,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,51.2,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,14/05/2003,,,,,,,,,,,07/02/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
32.9,,90,,1,,1,0,2,0,3,93,חולבות*,26/08/2002,1,1,3016,2,,,,,917,,3338,917,284697081,917,24697081,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/02/1999,4,60,,,,0,03/05/2002,,19/08/2002,4,3652.4,0,126.5,111.7,0,9691.9,338.4,305.5,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,3504,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,9508,42.3,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,03/05/2002,,,,,,,,,,,14/02/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
24.8,,65,,0,,1,0,5,0,3,1,חולבות,24/04/2006,1,1,3259,2,,,,,918,,5190,918,285697081,918,141697081,33.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/1999,4,58,,,,1,30/12/2005,,17/04/2006,4,4800.4,0,224.4,157.1,0,9258.2,386.9,296.1,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,5331,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,9911,85.7,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,30/12/2005,,,,,,,,,,,26/02/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
39,,311,,0,,1,0,3,0,3,93,חולבות*,24/05/2004,1,1,3212,2,,6,931,,931,,3776,931,298697081,931,168697081,22.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/1999,4,62,,,,1,16/04/2004,,16/05/2004,1,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,57.6,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,16/04/2004,,,,,,,,,,,02/08/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
26.1,5195,76,2,0,26/09/2003,0,1,2,0,3,90,יבשות*,04/09/2003,1,1,3240,2,,6,932,,932,,3338,932,299697081,932,79697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/08/1999,4,2,,,,1,06/09/2002,22/07/2003,24/06/2003,10,9633.7,2,367.9,325.9,0,9820.4,367.8,321.6,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,10110,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,10225,48.9,,0,,,00:00,,,,,24/12/2002,,04/12/2014,,0,,,,04/12/2014,06/09/2002,,,,,,,,,,,05/08/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,24/12/2002
35.6,,583,,1,,1,0,5,0,3,93,חולבות*,05/01/2006,1,1,2357,2,,6,933,,933,,3304,933,300697081,933,55697081,20.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/08/1999,4,60,,,,1,10/11/2005,,22/12/2005,2,1629.4,0,61.2,56.1,0,7991.2,263,259.8,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,1717,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,8318,76.8,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,10/11/2005,,,,,,,,,,,07/08/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,1,0,2,0,3,90,יבשות*,24/07/2002,1,1,3148,2,,6,934,,934,,3304,934,301697081,934,75697081,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/08/1999,4,42,,,,0,22/07/2002,,,0,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,35.4,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,22/07/2002,,,,,,,,,,,08/08/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
42.3,,370,,0,,1,0,4,0,3,93,חולבות*,04/01/2005,1,1,3168,2,,6,935,,935,,3421,935,302697081,935,123697081,20.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/1999,4,62,,,,1,05/11/2004,,21/12/2004,2,1672,0,68.5,53.9,0,9312.2,322.7,284.1,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,1752,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,9437,64.4,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,05/11/2004,,,,,,,,,,,19/08/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
7.9,,,,1,,1,0,5,0,3,1,חולבות,27/08/2006,1,1,3274,2,,6,949,,949,,3304,949,324697081,949,220697081,11.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/09/1999,4,30,,,,1,10/08/2006,,21/08/2006,1,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,82.7,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,10/08/2006,,,,,,,,,,,30/09/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
27,7060,2895,2,0,,1,0,4,0,3,93,חולבות*,22/01/2006,1,1,3106,2,,6,950,,950,,3800,950,325697081,950,167697081,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/1999,4,30,,,,1,06/10/2005,,22/12/2005,3,4308.9,1,177.7,136.9,0,9212.5,350.6,300.2,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,4491,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,9798,75.5,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,06/10/2005,,,,,,,,,,,03/10/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,14/01/2006
27.4,7026,57,2,0,,1,0,1,0,3,94,מבכירות*,21/10/2002,1,1,3333,2,,6,951,,951,,3376,951,326697081,951,203697081,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/1999,4,24,,,,0,04/10/2001,,22/09/2002,12,11385.9,9,415.1,360.9,0,11320,391.2,341.8,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,11340,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,9556,36.5,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,04/10/2001,,,,,,,,,,,03/10/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,10/08/2002
,,,,0,,1,0,2,0,3,93,חולבות*,01/01/2003,1,1,3266,2,,6,952,,952,,3481,952,327697081,952,118697081,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/10/1999,4,62,,,,1,24/12/2002,,,0,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,38.9,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,24/12/2002,,,,,,,,,,,03/10/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,0,0,2,92,עגלות*,08/11/2000,1,1,3212,2,,6,953,,953,,3369,953,328697081,953,129697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/10/1999,3,77,,,,0,05/10/1999,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,13.1,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,05/10/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
40.2,,99,,1,,1,0,3,0,3,93,חולבות*,07/04/2004,1,1,2357,2,,6,954,,954,,3391,954,329697081,954,147697081,19.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/10/1999,4,61,,,,1,16/12/2003,,14/03/2004,3,4551.6,0,167,141.4,0,10118.4,344.4,313.9,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,4493,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,10529,53.9,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,16/12/2003,,,,,,,,,,,08/10/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
26.1,3686,259,2,0,,1,0,6,0,3,93,חולבות*,31/03/2003,1,1,3089,2,,,,,690,,2357,690,81697081,690,,13.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/09/1994,4,41,,,,1,06/03/2002,,23/03/2003,13,14267.7,8,523.7,480.7,0,11943.6,436.2,396.3,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,14740,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,12701,102.2,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,06/03/2002,,,,,,,,,,,16/09/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,28/11/2002
,,,,0,,1,0,4,0,3,93,חולבות*,15/12/1999,1,1,3053,2,,,,,693,,3212,693,82697081,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/09/1994,4,77,,,,0,12/12/1999,,,0,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,62.6,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,12/12/1999,,,,,,,,,,,22/09/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
28.3,,1122,,0,,1,0,4,0,3,93,חולבות*,01/12/1999,1,1,3053,2,,,,,694,,2340,694,83697081,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/09/1994,4,61,,,,0,08/07/1999,,12/11/1999,5,4463.7,0,145.8,130.2,0,9040.9,302.8,275.5,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,4089,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,8850,62.1,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,08/07/1999,,,,,,,,,,,23/09/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
20.2,3338,134,2,0,11/11/1998,1,1,2,0,3,93,חולבות*,13/08/1998,1,1,3070,2,,,,,692,,3148,692,84697081,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/09/1994,6,99,,,,9999999,25/08/1997,,16/07/1998,11,9334.4,4,319.9,330.2,0,8829.6,298.9,299.1,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,9704,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,9145,46.5,,0,,,00:00,,,,,08/02/1998,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,25/08/1997,,,,,,,,,,,25/09/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,08/02/1998
36.5,,25,,0,,1,0,4,0,3,93,חולבות*,20/02/2000,1,1,,2,,,,,695,,4198,695,85697081,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/10/1994,4,61,,,,0,30/11/1999,,14/01/2000,2,2651.4,0,88.4,78.9,0,8236.2,260.9,243.9,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,2473,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,8181,64.2,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,30/11/1999,,,,,,,,,,,10/10/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
21.9,3688,155,2,0,,1,0,1,0,3,93,חולבות*,11/09/1997,1,1,2352,2,,,,,724,,2335,724,103697081,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/04/1995,1,30,,,,9999999,02/04/1997,,10/08/1997,1,0,7,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,28.5,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,02/04/1997,,,,,,,,,,,25/04/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,31/08/1997
,,,,0,,1,0,2,0,3,93,חולבות*,13/08/1998,1,1,2357,2,,,,,725,,3070,725,104697081,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/05/1995,6,99,,,,9999999,07/08/1998,,,0,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,39.1,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,07/08/1998,,,,,,,,,,,08/05/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
30.4,,1210,,0,,1,0,3,0,3,93,חולבות*,20/10/1999,1,1,3089,2,,,,,728,,3208,728,105697081,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/05/1995,4,30,,,,0,11/09/1999,,15/10/1999,1,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,52.6,,0,,,00:00,,,,,,,04/12/2014,,0,,קליטה מקובץ,,04/12/2014,11/09/1999,,,,,,,,,,,29/05/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
